trip_id,route_id,service_id,direction_id,shape_id,trip_headsign,trip_short_name,wheelchair_accessible,bikes_allowed,block_id,trip_headsign_code
Weekday-Weekday-13-A-OB-1835-a048d66,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-8-A-OB-1250-a05364b,8,Weekday,0,8-A-OB,To N Walmart,8,0,0,,
Sunday-Su-9-A-OB-1323-a0662fb,9,Sunday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-12-A-OB-1020-a06b82e,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Saturday-Sa-13-A-IB-1630-a07c2fc,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-33-A-OB-1130-a097405,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-13-A-IB-0655-a0b129b,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Saturday-Sa-20-A-OB-0806-a0c7e9f,20,Saturday,0,20-A-OB,To Reitz Union,20,0,0,,
Saturday-Sa-38-A-OB-0742-a0d3abd,38,Saturday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-12-A-IB-1307-a0dd988,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-1-A-IB-1003-a0e118c,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-20-A-IB-0918-a0eaae0,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-12-A-IB-0837-a10db36,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-43-A-IB-0812-a10dd80,43,Weekday,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-17-A-IB-0952-a12d0ba,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Saturday-Sa-11-A-IB-0830-a13f22d,11,Saturday,1,11-A-IB,To Downtown Station,11,0,0,,
Saturday-Sa-33-A-IB-1610-a1563ad,33,Saturday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-9-A-IB-1452-a17443f,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-6-A-OB-1800-a183e5c,6,Weekday,0,6-A-OB,To N Walmart,6,0,0,,
Reduced_Service-Weekday-75-A-OB-2015-a18f310,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Reduced_Service-Weekday-37-A-OB-1425-a1a0006,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-17-A-OB-1830-a1c4b69,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-26-A-IB-0630-a209582,26,Reduced_Service,1,26-A-IB,To Downtown Station,26,0,0,,
Weekday-Weekday-13-A-OB-2015-a2151e4,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-11-A-IB-1030-a231765,11,Weekday,1,11-A-IB,To Downtown Station,11,0,0,,
Weekday-Weekday-33-A-OB-1617-a24a111,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-43-A-IB-1027-a25f600,43,Reduced_Service,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-75-A-OB-1345-a287373,75,Weekday,0,75-A-OB,To Butler Plaza,75,0,0,,
Saturday-Sa-43-A-IB-0812-a2970a6,43,Saturday,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-118-A-IB-1230-a29b0b8,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Saturday-Sa-1-A-IB-1115-a29dbdf,1,Saturday,1,1-A-IB,To Downtown Station,1,0,0,,
Saturday-Sa-37-A-IB-1500-a2a8ec4,37,Saturday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-126-A-OB-1340-a2cede8,126,Saturday,0,126-A-OB,To Lakeside,126,0,0,,
Saturday-Sa-26-A-IB-1530-a2d0192,26,Saturday,1,26-A-IB,To Downtown Station,26,0,0,,
Weekday-Weekday-37-A-OB-1210-a2e512f,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-9-A-OB-0753-a2f733b,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Reduced_Service-Weekday-12-A-IB-1352-a301878,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-15-A-IB-1827-a31498f,15,Weekday,1,15-A-IB,To Downtown Station,15,0,0,,
Saturday-Sa-37-A-IB-1700-a3211c7,37,Saturday,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-15-A-IB-1344-a333a57,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Reduced_Service-Weekday-20-A-IB-1642-a3348eb,20,Reduced_Service,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-15-A-IB-2027-a33b5f2,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-13-A-OB-1950-a35d20a,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-20-A-OB-1830-a370d1c,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-13-A-OB-1040-a38a175,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-12-A-IB-1422-a38e91c,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Saturday-Sa-8-A-OB-1250-a3d13bd,8,Saturday,0,8-A-OB,To N Walmart,8,0,0,,
Saturday-Sa-38-A-IB-1606-a3f83ff,38,Saturday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-75-A-IB-0600-a3f8c81,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Weekday-Weekday-37-A-OB-0955-a409f09,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-15-A-IB-0957-a4150f0,15,Weekday,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-20-A-IB-1706-a42288c,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-43-A-OB-0645-a42905e,43,Reduced_Service,0,43-A-OB,To Santa Fe College,43,0,0,,
Weekday-Weekday-8-A-OB-1635-a43f631,8,Weekday,0,8-A-OB,To N Walmart,8,0,0,,
Saturday-Sa-26-A-IB-1230-a456132,26,Saturday,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-33-A-OB-1040-a47013e,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-9-A-IB-1830-a49a8c1,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Saturday-Sa-17-A-OB-1110-a49f664,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Sunday-Su-5-A-IB-1332-a4a8e6e,5,Sunday,1,5-A-IB,To Downtown Station,5,0,0,,
Saturday-Sa-13-A-OB-1425-a4ae4b1,13,Saturday,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-12-A-IB-0922-a4c5f2f,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Sunday-Su-1-A-OB-1606-a4eeea9,1,Sunday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-10-A-IB-1609-a50c058,10,Weekday,1,10-A-IB,To Downtown Station,10,0,0,,
Weekday-Weekday-20-A-IB-0706-a542e40,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-12-A-OB-1720-a54c088,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-1-A-IB-0927-a54c93d,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Reduced_Service-Weekday-23-A-OB-1430-a550694,23,Reduced_Service,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-17-A-IB-1932-a56781c,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Weekday-Weekday-13-A-IB-1245-a582c5b,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-1-A-OB-2206-a5985b8,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-20-A-IB-2154-a5b12d5,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-37-A-IB-1000-a5bc23c,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-13-A-OB-1105-a5d017f,13,Saturday,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-7-A-OB-1500-a5d6125,7,Reduced_Service,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Weekday-Weekday-38-A-IB-0942-a5f0879,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-9-A-IB-1615-a5f3f37,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-26-B-OB-1530-a5ff1dd,26,Reduced_Service,0,26-B-OB,To Airport,26,0,0,,
Weekday-Weekday-33-A-OB-1322-a5ffceb,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-20-A-OB-1406-a6210c2,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Saturday-Sa-20-A-IB-1742-a633485,20,Saturday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-118-A-IB-1045-a638c15,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Weekday-Weekday-12-A-OB-2250-a6585ab,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-9-A-OB-1600-a660f0c,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Saturday-Sa-13-A-OB-0655-a667525,13,Saturday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-33-A-OB-0950-a66b64e,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-5-A-OB-0700-a676497,5,Weekday,0,5-A-OB,To Oaks Mall,5,0,0,,
Reduced_Service-Weekday-37-A-OB-1125-a67bcbb,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-13-A-OB-1502-a67de4f,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-7-A-OB-0600-a6a0a18,7,Weekday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Sunday-Su-1-A-OB-1230-a6a6a46,1,Sunday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-1-A-OB-0630-a6a89ba,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Sunday-Su-5-A-OB-1650-a6abb1c,5,Sunday,0,5-A-OB,To Oaks Mall,5,0,0,,
Saturday-Sa-26-A-OB-1700-a6b4a84,26,Saturday,0,26-A-OB,To Airport,26,0,0,,
Saturday-Sa-5-A-IB-1132-a6c8566,5,Saturday,1,5-A-IB,To Downtown Station,5,0,0,,
Sunday-Su-9-A-IB-1000-a6d2e97,9,Sunday,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-20-A-OB-2006-a6d5f4f,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-38-A-OB-1706-a6def10,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Sunday-Su-26-A-OB-1400-a6eb3fb,26,Sunday,0,26-A-OB,To Airport,26,0,0,,
Weekday-Weekday-13-A-OB-0900-a6f0992,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-37-A-IB-1900-a706192,37,Reduced_Service,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-20-A-OB-1630-a72e0aa,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-13-A-IB-1117-a72f0d8,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-43-A-OB-1030-a75606b,43,Reduced_Service,0,43-A-OB,To Santa Fe College,43,0,0,,
Sunday-Su-11-A-OB-1300-a769eb1,11,Sunday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Saturday-Sa-26-A-IB-1330-a779b87,26,Saturday,1,26-A-IB,To Downtown Station,26,0,0,,
Saturday-Sa-10-A-IB-1230-a77e415,10,Saturday,1,10-A-IB,To Downtown Station,10,0,0,,
Reduced_Service-Weekday-9-A-IB-0745-a78e78d,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-15-A-OB-1200-a7a349d,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Sunday-Su-1-A-IB-1151-a7c5bce,1,Sunday,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-1-A-IB-1751-a7cd248,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Reduced_Service-Weekday-6-A-IB-0928-a7f8790,6,Reduced_Service,1,6-A-IB,To Downtown Station,6,0,0,,
Saturday-Sa-1-A-OB-1342-a7f9797,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Saturday-Sa-75-A-OB-1315-a803892,75,Saturday,0,75-A-OB,To Butler Plaza,75,0,0,,
Sunday-Su-1-A-OB-1042-a84b28e,1,Sunday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-33-A-IB-1250-a865170,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Saturday-Sa-75-A-OB-1615-a87234b,75,Saturday,0,75-A-OB,To Butler Plaza,75,0,0,,
Saturday-Sa-13-A-OB-1130-a8760b6,13,Saturday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-75-A-IB-0700-a87dd08,75,Weekday,1,75-A-IB,To Oaks Mall,75,0,0,,
Reduced_Service-Weekday-3-A-IB-1230-a88eca6,3,Reduced_Service,1,3-A-IB,To Downtown Station,3,0,0,,
Reduced_Service-Weekday-17-A-IB-1332-a88ee9c,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Reduced_Service-Weekday-33-A-IB-2110-a89bce8,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-9-A-OB-0853-a8c609d,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Sunday-Su-75-A-IB-0930-a904784,75,Sunday,1,75-A-IB,To Oaks Mall,75,0,0,,
Reduced_Service-Weekday-9-A-OB-1838-a90d611,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Reduced_Service-Weekday-13-A-OB-2105-a93aaed,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-33-A-OB-2155-a944877,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-13-A-OB-1810-a953745,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-13-A-OB-2105-a97948a,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-20-A-OB-2042-a99c604,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-20-A-IB-1354-a9a2733,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-11-A-OB-1500-a9b0dda,11,Reduced_Service,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Weekday-Weekday-15-A-IB-2127-a9d0371,15,Weekday,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-8-A-OB-1120-a9d4432,8,Weekday,0,8-A-OB,To N Walmart,8,0,0,,
Reduced_Service-Weekday-5-A-IB-0630-a9dd942,5,Reduced_Service,1,5-A-IB,To Downtown Station,5,0,0,,
Reduced_Service-Weekday-1-A-OB-2054-a9e609c,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-38-A-OB-1250-a9f37b0,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-12-A-IB-1637-aa19767,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-43-A-IB-1757-aa3d94e,43,Weekday,1,43-A-IB,To UF Health,43,0,0,,
Saturday-Sa-37-A-OB-0825-aa6e75d,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-38-A-OB-0654-aa7ae88,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Reduced_Service-Weekday-17-A-OB-2030-aa7d2e1,17,Reduced_Service,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-37-A-OB-1110-aa8203d,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-12-A-IB-0652-aa84ebc,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-17-A-IB-2212-aa87018,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Weekday-Weekday-9-A-IB-0830-aa92fbf,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Sunday-Su-126-A-OB-1500-aacc877,126,Sunday,0,126-A-OB,To Lakeside,126,0,0,,
Weekday-Weekday-13-A-IB-0950-aae8779,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-17-A-OB-0730-ab15695,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-20-A-OB-1354-ab38c6e,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-12-A-OB-2120-ab46ad1,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Saturday-Sa-13-A-IB-1335-ab92924,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-37-A-OB-1055-ab94c0b,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-3-A-OB-1700-ab9e5be,3,Reduced_Service,0,3-A-OB,To Post Office,3,0,0,,
Weekday-Weekday-20-A-IB-0930-ab9f50e,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-9-A-OB-0923-abd0a7a,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Saturday-Sa-15-A-OB-1640-abd6f26,15,Saturday,0,15-A-OB,To NW 13th St,13,0,0,,
Weekday-Weekday-33-A-OB-1502-ac0375b,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Saturday-Sa-37-A-OB-1025-ac05285,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-9-A-OB-0808-ac10e82,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-78-A-OB-0930-ac153ac,78,Weekday,0,78-A-OB,To Butler Plaza,78,0,0,,
Weekday-Weekday-76-A-IB-1330-ac52be8,76,Weekday,1,76-A-IB,To Santa Fe,76,0,0,,
Saturday-Sa-11-A-OB-1000-ac98e05,11,Saturday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Reduced_Service-Weekday-6-A-IB-1728-acb1812,6,Reduced_Service,1,6-A-IB,To Downtown Station,6,0,0,,
Reduced_Service-Weekday-43-A-IB-0942-acb1b34,43,Reduced_Service,1,43-A-IB,To UF Health,43,0,0,,
Reduced_Service-Weekday-13-A-IB-1720-acec92d,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-6-A-OB-1300-ad2891c,6,Reduced_Service,0,6-A-OB,To N Walmart,6,0,0,,
Weekday-Weekday-9-A-IB-0745-ad33e2c,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-7-A-IB-1230-ad570f1,7,Weekday,1,7-A-IB,To Downtown Station,7,0,0,,
Weekday-Weekday-37-A-IB-2000-ad86aea,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Weekday-Weekday-9-A-IB-1100-ad93909,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-37-A-OB-2125-ada25d8,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-7-A-OB-1200-adaa328,7,Saturday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Reduced_Service-Weekday-38-A-OB-2030-adbbf8a,38,Reduced_Service,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-23-A-OB-1030-adbe41f,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-13-A-OB-0655-adbf0d4,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-3-A-OB-0800-adccdaa,3,Saturday,0,3-A-OB,To Post Office,3,0,0,,
Weekday-Weekday-1-A-OB-1754-ae1d05c,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-26-A-IB-1347-ae42d85,26,Weekday,1,26-A-IB,To Downtown Station,26,0,0,,
Weekday-Weekday-11-A-IB-1430-ae53958,11,Weekday,1,11-A-IB,To Downtown Station,11,0,0,,
Reduced_Service-Weekday-1-A-IB-0851-ae8a642,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Reduced_Service-Weekday-1-A-OB-1906-aea0989,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-9-A-IB-1415-aec7970,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Saturday-Sa-15-A-IB-1454-aef515e,15,Saturday,1,15-A-IB,To Downtown Station,13,0,0,,
Saturday-Sa-3-A-OB-1500-aef8960,3,Saturday,0,3-A-OB,To Post Office,3,0,0,,
Reduced_Service-Weekday-12-A-IB-0952-af18673,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-33-A-OB-1450-af27858,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-37-A-OB-1355-af2e6eb,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-12-A-IB-1722-af39b1b,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-9-A-IB-1030-af3a3b2,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-20-A-OB-2154-af3df89,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-10-A-IB-1754-af40aa4,10,Reduced_Service,1,10-A-IB,To Downtown Station,10,0,0,,
Reduced_Service-Weekday-23-A-OB-1330-af5356b,23,Reduced_Service,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-38-A-IB-0830-af66821,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-37-A-IB-1830-af70b2d,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-11-A-OB-1100-af877e5,11,Reduced_Service,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Reduced_Service-Weekday-12-A-OB-1520-af967d4,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-17-A-IB-1752-afa6adf,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Reduced_Service-Weekday-5-A-IB-1132-afc73cf,5,Reduced_Service,1,5-A-IB,To Downtown Station,5,0,0,,
Weekday-Weekday-23-A-OB-2030-afcfdef,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-13-A-IB-1950-afdbdc7,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-76-A-IB-0830-afe3a84,76,Weekday,1,76-A-IB,To Santa Fe,76,0,0,,
Saturday-Sa-3-A-OB-0900-afe8e58,3,Saturday,0,3-A-OB,To Post Office,3,0,0,,
Weekday-Weekday-37-A-IB-1630-aff344e,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-12-A-OB-1750-aff64c8,12,Saturday,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-1-A-OB-0818-aff9e84,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Saturday-Sa-20-A-OB-0954-b011990,20,Saturday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-1-A-OB-1454-b018be7,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-7-A-OB-1700-b01b221,7,Weekday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Reduced_Service-Weekday-17-A-IB-0652-b01d848,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Weekday-Weekday-76-A-OB-1100-b033115,76,Weekday,0,76-A-OB,To Haile Village Center,76,0,0,,
Weekday-Weekday-17-A-IB-1452-b04643d,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Saturday-Sa-37-A-OB-1355-b049687,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-37-A-OB-0825-b0612ed,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-12-A-OB-1920-b070200,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-1-A-IB-0703-b071615,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Saturday-Sa-3-A-OB-1000-b08280e,3,Saturday,0,3-A-OB,To Post Office,3,0,0,,
Weekday-Weekday-9-A-OB-1138-b08532d,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-9-A-IB-0715-b085e62,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Saturday-Sa-15-A-OB-1530-b089fdd,15,Saturday,0,15-A-OB,To NW 13th St,13,0,0,,
Weekday-Weekday-23-A-OB-1200-b08a65d,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-38-A-OB-1514-b097f7f,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Reduced_Service-Weekday-33-A-OB-0835-b0a3d1b,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-1-A-IB-1115-b0e47b8,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-75-A-OB-0645-b0f91fe,75,Weekday,0,75-A-OB,To Butler Plaza,75,0,0,,
Sunday-Su-11-A-IB-1230-b115d91,11,Sunday,1,11-A-IB,To Downtown Station,11,0,0,,
Reduced_Service-Weekday-1-A-IB-2015-b12b664,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Reduced_Service-Weekday-12-A-IB-2222-b138aff,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-38-A-OB-0854-b13dcdc,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Reduced_Service-Weekday-75-A-OB-0645-b1503ef,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-118-A-OB-1610-b1674c2,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Reduced_Service-Weekday-23-A-IB-0900-b16eb7c,23,Reduced_Service,1,23-A-IB,To Butler Plaza,23,0,0,,
Weekday-Weekday-20-A-IB-2118-b1875d8,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-15-A-OB-0800-b18a2ea,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Reduced_Service-Weekday-12-A-OB-1120-b1cc93c,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-33-A-OB-1437-b1ccc9f,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
